0.000000000000E+00,9.400000000000E+02,0.000000000000E+00,-8.499341034879E+01,3.884733384244E-02,0.000000000000E+00,2.698681692729E-03,3.655154251266E+01,5.938745191897E-02,0.000000000000E+00
0.000000000000E+00,9.600000000000E+02,0.000000000000E+00,-9.306939223800E+01,1.165784983939E-01,0.000000000000E+00,3.543403292993E-03,1.101837226901E+02,1.739013875398E+00,0.000000000000E+00
0.000000000000E+00,9.800000000000E+02,0.000000000000E+00,-1.182792311084E+02,1.565389403193E-01,0.000000000000E+00,7.273323566265E-03,1.489249322696E+02,4.489223909774E+00,0.000000000000E+00
0.000000000000E+00,1.000000000000E+03,0.000000000000E+00,-1.374242868270E+02,1.888772038940E-01,0.000000000000E+00,1.140777791390E-02,1.809314671606E+02,7.951834550839E+00,0.000000000000E+00
0.000000000000E+00,1.020000000000E+03,0.000000000000E+00,-1.532883397536E+02,2.174988925980E-01,0.000000000000E+00,1.583214348643E-02,2.098343075594E+02,1.201993161930E+01,0.000000000000E+00
0.000000000000E+00,1.040000000000E+03,0.000000000000E+00,-1.670471392922E+02,2.438969252830E-01,0.000000000000E+00,2.048946513831E-02,2.370213663062E+02,1.663701003717E+01,0.000000000000E+00
0.000000000000E+00,1.060000000000E+03,0.000000000000E+00,-1.792881552636E+02,2.688274745796E-01,0.000000000000E+00,2.533197746247E-02,2.631950124133E+02,2.176491074135E+01,0.000000000000E+00
0.000000000000E+00,1.080000000000E+03,0.000000000000E+00,-1.903902943285E+02,2.927322218227E-01,0.000000000000E+00,3.033537076968E-02,2.887710336559E+02,2.738136703190E+01,0.000000000000E+00
0.000000000000E+00,1.100000000000E+03,0.000000000000E+00,-2.005895022855E+02,3.158950696963E-01,0.000000000000E+00,3.547643449272E-02,3.140178228754E+02,3.346904858360E+01,0.000000000000E+00
0.000000000000E+00,1.120000000000E+03,0.000000000000E+00,-2.100498788719E+02,3.385115676175E-01,0.000000000000E+00,4.073643694910E-02,3.391203105940E+02,4.001286111143E+01,0.000000000000E+00
0.000000000000E+00,1.140000000000E+03,0.000000000000E+00,-2.189031505101E+02,3.607191982451E-01,0.000000000000E+00,4.610755317425E-02,3.642161122582E+02,4.700752670751E+01,0.000000000000E+00
0.000000000000E+00,1.160000000000E+03,0.000000000000E+00,-2.272376091497E+02,3.826227806917E-01,0.000000000000E+00,5.157710104440E-02,3.894055900165E+02,5.444220596908E+01,0.000000000000E+00
0.000000000000E+00,1.180000000000E+03,0.000000000000E+00,-2.351247581599E+02,4.043034227470E-01,-4.699503632002E-06,5.713623187656E-02,4.147692161840E+02,6.230935262292E+01,0.000000000000E+00
0.000000000000E+00,1.200000000000E+03,0.000000000000E+00,-2.418153358698E+02,4.281631721964E-01,-5.320005166661E-03,6.215387373554E-02,4.431690220364E+02,7.063207597831E+01,0.000000000000E+00
0.000000000000E+00,1.220000000000E+03,0.000000000000E+00,-2.475373683653E+02,4.533102479936E-01,-1.410640958205E-02,6.667133048545E-02,4.735994620834E+02,7.944540308419E+01,0.000000000000E+00
0.000000000000E+00,1.240000000000E+03,0.000000000000E+00,-2.514741111193E+02,4.796630841458E-01,-2.595771014960E-02,6.990314972484E-02,5.060181144053E+02,8.877275992179E+01,0.000000000000E+00
0.000000000000E+00,1.260000000000E+03,0.000000000000E+00,-2.543282940669E+02,5.065849268098E-01,-3.953914877557E-02,7.231043834744E-02,5.396691949255E+02,9.863288050968E+01,0.000000000000E+00
0.000000000000E+00,1.280000000000E+03,0.000000000000E+00,-2.567893947553E+02,5.335799607441E-01,-5.378643500732E-02,7.443004144273E-02,5.739560851498E+02,1.090372399271E+02,0.000000000000E+00
0.000000000000E+00,1.300000000000E+03,0.000000000000E+00,-2.590428917709E+02,5.605403931813E-01,-6.839304878585E-02,7.640681441705E-02,6.087333623351E+02,1.199766460923E+02,0.000000000000E+00
0.000000000000E+00,1.320000000000E+03,0.000000000000E+00,-2.611360931002E+02,5.874503236219E-01,-8.325714476974E-02,7.827404936077E-02,6.439860932764E+02,1.314572226563E+02,0.000000000000E+00
0.000000000000E+00,1.340000000000E+03,0.000000000000E+00,-2.631138499196E+02,6.143016860036E-01,-9.829895241341E-02,8.006602360147E-02,6.796999116443E+02,1.434763118156E+02,0.000000000000E+00
0.000000000000E+00,1.360000000000E+03,0.000000000000E+00,-2.650161744267E+02,6.410901960762E-01,-1.134587297968E-01,8.181525891674E-02,7.158584898005E+02,1.560243686284E+02,0.000000000000E+00
