0.000000000000E+00,9.400000000000E+02,0.000000000000E+00,-8.499341034879E+01,3.884733384244E-02,0.000000000000E+00,2.698681692729E-03,8.827786525949E-03,4.542371071505E-02,3.180747883406E+04,0.000000000000E+00
0.000000000000E+00,9.600000000000E+02,0.000000000000E+00,-9.306939223800E+01,1.165784983939E-01,0.000000000000E+00,3.543403292993E-03,5.024373158384E-02,1.187164198059E-01,2.085678310691E+04,-1.095069572715E+03
0.000000000000E+00,9.800000000000E+02,0.000000000000E+00,-1.182792311084E+02,1.565389403193E-01,0.000000000000E+00,7.273323566265E-03,9.136110446606E-02,1.558324932802E-01,1.201436310168E+04,2.108275721922E+02
0.000000000000E+00,1.000000000000E+03,0.000000000000E+00,-1.374242868270E+02,1.888772038940E-01,0.000000000000E+00,1.140777791390E-02,1.252919662072E-01,1.890774095027E-01,1.217862291746E+04,-1.944015906140E+02
0.000000000000E+00,1.020000000000E+03,0.000000000000E+00,-1.532883397536E+02,2.174988925980E-01,0.000000000000E+00,1.583214348643E-02,1.559853932798E-01,2.174422481427E-01,1.027797942132E+04,4.337240999738E+00
0.000000000000E+00,1.040000000000E+03,0.000000000000E+00,-1.670471392922E+02,2.438969252830E-01,0.000000000000E+00,2.048946513831E-02,1.833942393413E-01,2.438832406777E-01,9.874595757984E+03,-4.467560733342E+01
0.000000000000E+00,1.060000000000E+03,0.000000000000E+00,-1.792881552636E+02,2.688274745796E-01,0.000000000000E+00,2.533197746247E-02,2.081684625197E-01,2.687498188133E-01,9.356938297106E+03,-7.090138754375E+00
0.000000000000E+00,1.080000000000E+03,0.000000000000E+00,-1.903902943285E+02,2.927322218227E-01,0.000000000000E+00,3.033537076968E-02,2.307579452857E-01,2.927586647664E-01,9.027840032895E+03,-2.581968766667E+01
0.000000000000E+00,1.100000000000E+03,0.000000000000E+00,-2.005895022855E+02,3.158950696963E-01,0.000000000000E+00,3.547643449272E-02,2.511211727512E-01,3.158382870019E-01,8.802377708992E+03,3.273455276357E+00
0.000000000000E+00,1.120000000000E+03,0.000000000000E+00,-2.100498788719E+02,3.385115676175E-01,0.000000000000E+00,4.073643694910E-02,2.702333503361E-01,3.385811949015E-01,8.574298956079E+03,-2.608133056771E+01
0.000000000000E+00,1.140000000000E+03,0.000000000000E+00,-2.189031505101E+02,3.607191982451E-01,0.000000000000E+00,4.610755317425E-02,2.861848528660E-01,3.606779449493E-01,8.579290702306E+03,2.658050519049E+01
0.000000000000E+00,1.160000000000E+03,0.000000000000E+00,-2.272376091497E+02,3.826227806917E-01,0.000000000000E+00,5.157710104440E-02,3.065188682092E-01,3.828631808740E-01,8.144671111596E+03,-7.004246426150E+01
0.000000000000E+00,1.180000000000E+03,0.000000000000E+00,-2.351247581599E+02,4.043034227470E-01,-4.699503632002E-06,5.713623187656E-02,3.039361677569E-01,4.039645155660E-01,8.730915813759E+03,1.286669344777E+02
