0.0,930.3681989101,0.0,-0.5144522460725,2e-12,0.0,9.262610457233998e-13,1.86084150053e-09,4.3828656351179995e-15,1.009219978001e-12
0.0,930.3679501814,0.0,-0.5146701278643,2.19296e-12,0.0,1.015616578848e-12,2.040374344993e-09,4.727507579361e-15,1.102985927578e-12
0.0,930.3683949673,0.0,-0.5149016994244,2.40453e-12,0.0,1.113589775709e-12,2.237224776266e-09,5.2647169579439996e-15,1.20544146812e-12
0.0,930.3688452862,0.0,-0.515147833851,2.63651e-12,0.0,1.221020394826e-12,2.453070101708e-09,5.867918187814e-15,1.31740189893e-12
0.0,930.3686112467,0.0,-0.515409400498,2.89088e-12,0.0,1.338803777149e-12,2.689733903368e-09,6.545862975085e-15,1.4397499942320001e-12
0.0,930.3690732024,0.0,-0.5156874056103,3.16979e-12,0.0,1.467959494574e-12,2.949240481154e-09,7.30866304679e-15,1.573434549793e-12
0.0,930.3695434724,0.0,-0.5159828469251,3.4756000000000003e-12,0.0,1.609573385333e-12,3.233773522201e-09,8.167785674523e-15,1.7195174915240001e-12
0.0,930.3693312932,0.0,-0.5162967942315,3.81092e-12,0.0,1.764840590629e-12,3.545763653302e-09,9.136389578104e-15,1.879141414917e-12
0.0,930.3698178765,0.0,-0.5166304262725,4.17859e-12,0.0,1.935093665108e-12,3.887851574184e-09,1.022960911643e-14,2.053557334115e-12
0.0,930.3703111935,0.0,-0.5169849489937,4.58174e-12,0.0,2.121771481151e-12,4.262948041983e-09,1.146476385692e-14,2.244144691589e-12
0.0,930.3698136057,0.0,-0.5173616442075,5.02377e-12,0.0,2.326452655762e-12,4.674226977079e-09,1.286170416561e-14,2.452387366396e-12
0.0,930.3703271896,0.0,-0.5177618841007,5.50846e-12,0.0,2.550874962452e-12,5.125186199503e-09,1.444326076309e-14,2.679923620878e-12
0.0,930.3708526355,0.0,-0.5181871401479,6.0399e-12,0.0,2.796953762942e-12,5.619660564408e-09,1.6235728618249998e-14,2.928533999712e-12
0.0,930.3713860263,0.0,-0.5186389336197,6.62262e-12,0.0,3.066766910955e-12,6.161833499074e-09,1.826926166159e-14,3.200176930162e-12
0.0,930.3712396781,0.0,-0.5191188987835,7.26156e-12,0.0,3.362605453453e-12,6.756316984093e-09,2.0578602645069998e-14,3.496965392494e-12
0.0,930.3718000619,0.0,-0.5196287750504,7.96214e-12,0.0,3.686986656795e-12,7.408155439391e-09,2.320383516008e-14,3.821239374394e-12
0.0,930.3723708134,0.0,-0.5201703804982,8.73032e-12,0.0,4.042654903334e-12,8.122883390029e-09,2.6190935819719997e-14,4.175539116886e-12
0.0,930.3722660559,0.0,-0.5207456567302,9.5726e-12,0.0,4.432629559795e-12,8.906559383069e-09,2.9533731802099997e-14,4.5626264184410005e-12
0.0,930.3728658306,0.0,-0.5213566635338,1.04961e-11,0.0,4.860224215572e-12,9.765852149917e-09,3.340657588294e-14,4.985314337113e-12
0.0,930.3734852917,0.0,-0.5220055746235,1.1508800000000001e-11,0.0,5.329067611012e-12,1.07080584481e-08,3.789713040341e-14,5.447338883429e-12
0.0,930.3734241775,0.0,-0.5226946823856,1.2619100000000001e-11,0.0,5.843132455242e-12,1.174115733973e-08,4.295147841572e-14,5.952102078295e-12
0.0,930.3740774761,0.0,-0.5234264190977,1.3836600000000001e-11,0.0,6.406779574333e-12,1.287392179356e-08,4.8728554914609997e-14,6.503564882414e-12
0.0,930.3747488437,0.0,-0.5242033738392,1.51716e-11,0.0,7.024803742472e-12,1.411597577408e-08,5.533742793557e-14,7.106022610594e-12
0.0,930.3754413798,0.0,-0.5250282619411,1.66353e-11,0.0,7.702444910837e-12,1.547783121419e-08,6.290374535883e-14,7.764190296679e-12
0.0,930.3754590468,0.0,-0.5259039459559,1.8240200000000002e-11,0.0,8.445441548787e-12,1.697112157065e-08,7.157285826642e-14,8.48321137381e-12
0.0,930.3761955488,0.0,-0.5268334784846,2.0000000000000002e-11,0.0,9.260109502029e-12,1.860845032171e-08,8.151284768659999e-14,9.268699839922e-12
0.0,930.376958882,0.0,-0.5278200657107,2.19296e-11,0.0,1.015335843947e-11,2.040382128904e-08,9.291759568654e-14,1.012676888352e-11
0.0,930.3770451376,0.0,-0.5288670713611,2.40453e-11,0.0,1.113274392058e-11,2.237233867255e-08,1.0601170174239999e-13,1.106417196823e-11
0.0,930.3778583922,0.0,-0.529978159104,2.6365100000000004e-11,0.0,1.220665977136e-11,2.4530736998e-08,1.210558029638e-13,1.2088163670880002e-11
0.0,930.3787053068,0.0,-0.5311569273562,2.8908800000000002e-11,0.0,1.3384047140350001e-11,2.689746153177e-08,1.383479461163e-13,1.3206703534330001e-11
0.0,930.3788763174,0.0,-0.5324075584273,3.16979e-11,0.0,1.4675100006710002e-11,2.949244793669e-08,1.5823861157989998e-13,1.4428603478730001e-11
0.0,930.3797839552,0.0,-0.5337341388812,3.4756e-11,0.0,1.609066758218e-11,3.233790237497e-08,1.8112806477669998e-13,1.5763269023020003e-11
0.0,930.38072928,0.0,-0.5351410202638,3.81092e-11,0.0,1.7642686997630002e-11,3.545776118337e-08,2.0747980567119999e-13,1.722121584842e-11
0.0,930.3810028207,0.0,-0.5366329890542,4.1785900000000004e-11,0.0,1.9344477675960003e-11,3.887867289137e-08,2.3783457836479996e-13,1.881367927076e-11
0.0,930.3820201006,0.0,-0.5382148773612,4.58174e-11,0.0,2.1210413614790002e-11,4.262967542109e-08,2.728133793681e-13,2.0553158687100003e-11
